,Unnamed: 0,Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Filename,Max Speed,Average Speed,Calories,data_ano,data_mes,dia_semana,tempo_min
624,624,8266307854,"Dec 16, 2022, 10:32:49 PM",Corrida na UFPE,Run,,2605,6.22,181.0,activities/8860065752.tcx.gz,3.8255367279052734,2.6999194622039795,514.0,2022,12,Sexta,43.41666666666666
625,625,8272590575,"Dec 19, 2022, 10:08:59 PM",Treino Funcional,Workout,,4644,0.0,156.0,activities/8867053067.tcx.gz,0.0,0.0,582.0,2022,12,Segunda,77.4
626,626,8272590657,"Dec 20, 2022, 10:11:18 PM",Caminhada de aquecimento,Walk,,893,1.37,141.0,activities/8867053152.tcx.gz,3.657050132751465,1.5360469818115234,129.0,2022,12,Terca,14.883333333333333
627,627,8272590840,"Dec 20, 2022, 10:26:27 PM",Corrida na UFPE,Run,,2743,6.31,184.0,activities/8867053264.tcx.gz,3.475196361541748,2.6826751232147217,538.0,2022,12,Terca,45.71666666666667
628,628,8281857793,"Dec 22, 2022, 10:24:08 PM",Caminhada na UFPE,Walk,,3762,5.55,165.0,activities/8877414462.tcx.gz,2.8895463943481445,1.4757230281829834,603.0,2022,12,Quinta,62.7
629,629,8293115640,"Dec 23, 2022, 9:36:14 PM",Treino academia,Workout,,4273,0.0,153.0,activities/8890189453.tcx.gz,0.0,0.0,418.0,2022,12,Sexta,71.21666666666667
630,630,8293115770,"Dec 24, 2022, 7:01:36 PM",Futebol na UFPE com Davi,Football (Soccer),,5122,0.0,184.0,activities/8890189542.tcx.gz,0.0,0.0,724.0,2022,12,Sabado,85.36666666666666
631,631,8297549136,"Dec 26, 2022, 9:54:15 PM",Treino Funcional,Workout,,4310,0.0,150.0,activities/8895231337.tcx.gz,0.0,0.0,549.0,2022,12,Segunda,71.83333333333333
632,632,8300242215,"Dec 27, 2022, 10:03:19 PM",Caminhada de aquecimento,Walk,,647,1.12,130.0,activities/8898279144.tcx.gz,7.175427913665772,1.7369396686553955,83.0,2022,12,Terca,10.783333333333331
633,633,8300242341,"Dec 27, 2022, 10:14:18 PM",Corrida na UFPE (ÃÂltima de 2022),Run,,3325,7.23,186.0,activities/8898279201.tcx.gz,5.1666579246521,2.5599560737609863,680.0,2022,12,Terca,55.41666666666666
634,634,8332731502,"Jan 2, 2023, 9:53:10 PM",Treino academia,Weight Training,,3824,0.0,171.0,activities/8935452957.tcx.gz,0.0,0.0,443.0,2023,1,Segunda,63.73333333333333
635,635,8332731506,"Dec 28, 2022, 6:56:46 PM",Treino Funcional,Workout,,2817,0.0,137.0,activities/8935452912.tcx.gz,0.0,0.0,324.0,2022,12,Quarta,46.95
636,636,8332731521,"Jan 2, 2023, 10:57:25 PM",Corrida rÃÂ¡pida na esteira,Run,,765,0.12,139.0,activities/8935453054.tcx.gz,6.760025978088379,0.1667058765888214,174.0,2023,1,Segunda,12.75
637,637,8336419773,"Jan 3, 2023, 10:12:53 PM",Caminhada de aquecimento,Walk,,913,1.41,159.0,activities/8939589040.tcx.gz,2.8420097827911377,1.548389911651611,163.0,2023,1,Terca,15.216666666666669
638,638,8336420005,"Jan 3, 2023, 10:29:10 PM",Corrida na UFPE (Primeira de 2023),Run,,2510,6.19,185.0,activities/8939589217.tcx.gz,7.433178901672363,2.687562704086304,528.0,2023,1,Terca,41.833333333333336
639,639,8341639169,"Jan 4, 2023, 9:46:12 PM",Caminhada na UFPE,Walk,,3185,4.55,137.0,activities/8945400858.tcx.gz,4.900719165802002,1.430292010307312,435.0,2023,1,Quarta,53.083333333333336
640,640,8380185228,"Jan 5, 2023, 10:20:43 PM",Caminhada de aquecimento,Walk,,1350,2.01,148.0,activities/8988371348.tcx.gz,2.454131603240967,1.4942073822021484,204.0,2023,1,Quinta,22.5
641,641,8380185264,"Jan 6, 2023, 9:58:40 PM",Treino academia,Weight Training,,3692,0.0,163.0,activities/8988371463.tcx.gz,0.0,0.0,437.0,2023,1,Sexta,61.53333333333333
642,642,8380185305,"Jan 5, 2023, 10:43:40 PM",Corrida rÃÂ¡pida na UFPE,Run,,1481,3.54,185.0,activities/8988371424.tcx.gz,3.622509241104126,2.540802240371704,338.0,2023,1,Quinta,24.683333333333334
643,643,8380185409,"Jan 9, 2023, 10:47:01 PM",Treino academia,Weight Training,,4106,0.0,173.0,activities/8988371663.tcx.gz,0.0,0.0,550.0,2023,1,Segunda,68.43333333333334
644,644,8380185642,"Jan 10, 2023, 10:40:29 PM",Caminhada de aquecimento,Walk,,2427,2.4,160.0,activities/8988371906.tcx.gz,2.57322096824646,0.9919200539588928,226.0,2023,1,Terca,40.45
645,645,8380185768,"Jan 10, 2023, 11:08:24 PM",Corrida na UFPE,Run,,2945,5.11,180.0,activities/8988372006.tcx.gz,3.626385927200317,2.611236095428467,349.0,2023,1,Terca,49.083333333333336
646,646,8380185856,"Jan 11, 2023, 9:57:26 PM",Treino Funcional,Workout,,4268,0.0,181.0,activities/8988372094.tcx.gz,0.0,0.0,500.0,2023,1,Quarta,71.13333333333334
647,647,8385218126,"Jan 12, 2023, 10:07:01 PM",Caminhada de aquecimento,Walk,,777,1.11,148.0,activities/8993911513.tcx.gz,2.457082271575928,1.4361261129379272,109.0,2023,1,Quinta,12.95
648,648,8385218280,"Jan 12, 2023, 10:20:16 PM",Corrida na UFPE,Run,,3490,6.23,186.0,activities/8993911605.tcx.gz,3.235208034515381,2.529315948486328,564.0,2023,1,Quinta,58.16666666666666
649,649,8411980832,"Jan 16, 2023, 9:49:19 PM",Treino Funcional,Workout,,5156,0.0,153.0,activities/9023696070.tcx.gz,0.0,0.0,609.0,2023,1,Segunda,85.93333333333334
650,650,8411981068,"Jan 17, 2023, 9:49:21 PM",Caminhada noturna na UFPE,Walk,,4200,4.76,178.0,activities/9023696199.tcx.gz,15.487082481384276,1.135292887687683,532.0,2023,1,Terca,70.0
651,651,8482261950,"Jan 18, 2023, 10:00:38 PM",Treino academia,Workout,,4262,0.0,125.0,activities/9101648618.tcx.gz,0.0,0.0,341.0,2023,1,Quarta,71.03333333333333
652,652,8482262070,"Jan 21, 2023, 12:42:22 PM",Trilha Hotel Pedra do Rodeadouro,Hike,,4655,2.58,135.0,activities/9101648712.tcx.gz,2.119999885559082,0.5553168654441833,372.0,2023,1,Sabado,77.58333333333333
653,653,8482262087,"Jan 30, 2023, 10:04:56 PM",Treino Funcional,Workout,,4076,0.0,154.0,activities/9101648791.tcx.gz,0.0,0.0,460.0,2023,1,Segunda,67.93333333333334
654,654,8489462467,"Jan 31, 2023, 10:19:38 PM",Caminhada de aquecimento,Walk,,2135,2.28,139.0,activities/9110673735.tcx.gz,2.6126770973205566,1.071854829788208,281.0,2023,1,Terca,35.583333333333336
655,655,8489465355,"Jan 31, 2023, 10:55:39 PM",Corrida na UFPE,Run,,1704,4.02,190.0,activities/9110676731.tcx.gz,3.7046103477478014,2.5423688888549805,381.0,2023,1,Terca,28.4
656,656,8520199573,"Feb 6, 2023, 10:04:02 PM",Treino academia,Weight Training,,3527,0.0,121.0,activities/9144994955.tcx.gz,0.0,0.0,337.0,2023,2,Segunda,58.78333333333333
657,657,8531924577,"Feb 8, 2023, 10:04:42 PM",Treino academia,Weight Training,,3502,0.0,172.0,activities/9157923386.tcx.gz,0.0,0.0,404.0,2023,2,Quarta,58.36666666666667
658,658,8531924632,"Feb 7, 2023, 9:42:13 PM",Caminhada na UFPE,Walk,com Bernardo,5154,5.27,167.0,activities/9157923268.tcx.gz,2.888173341751098,1.0229413509368896,549.0,2023,2,Terca,85.9
659,659,8564734002,"Feb 9, 2023, 10:21:01 PM",Caminhada de aquecimento,Walk,,1371,2.02,134.0,activities/9194516185.tcx.gz,3.736520528793335,1.4754339456558228,193.0,2023,2,Quinta,22.85
660,660,8564734096,"Feb 13, 2023, 3:32:16 PM",Treino academia,Weight Training,,2495,0.0,160.0,activities/9194516328.tcx.gz,0.0,0.0,373.0,2023,2,Segunda,41.583333333333336
661,661,8564734097,"Feb 9, 2023, 10:44:35 PM",Corrida na UFPE,Run,,2235,5.14,189.0,activities/9194516293.tcx.gz,4.488211631774902,2.457697868347168,457.0,2023,2,Quinta,37.25
662,662,8564734183,"Feb 14, 2023, 11:07:19 PM",Corrida rÃÂ¡pida na UFPE,Run,,2351,4.02,186.0,activities/9194516464.tcx.gz,0.0,1.7107614278793335,423.0,2023,2,Terca,39.18333333333333
663,663,8564734194,"Feb 14, 2023, 10:11:12 PM",Caminhada na UFPE,Walk,A distÃÂ¢ncia total da caminhada foi 4 Km. Esqueci de resumir o relÃÂ³gio depois da pausa da chuva.,3243,2.19,133.0,activities/9194516435.tcx.gz,0.0,0.6777675151824951,217.0,2023,2,Terca,54.05
664,664,8575886438,"Feb 15, 2023, 9:36:35 PM",Treino academia,Weight Training,,3020,0.0,180.0,activities/9206792447.tcx.gz,0.0,0.0,418.0,2023,2,Quarta,50.333333333333336
665,665,8575886632,"Feb 16, 2023, 10:32:49 PM",Corrida rÃÂ¡pida,Run,,2107,3.24,182.0,activities/9206792634.tcx.gz,4.351729869842529,2.847905158996582,205.0,2023,2,Quinta,35.11666666666667
666,666,8575886666,"Feb 16, 2023, 9:35:12 PM",Caminhada na UFPE,Walk,,4321,4.35,144.0,activities/9206792579.tcx.gz,2.667823553085327,1.0068155527114868,426.0,2023,2,Quinta,72.01666666666667
667,667,8592701533,"Feb 18, 2023, 7:43:02 PM",Caminhada na UFPE acompanhando Davi no patinete,Walk,,3063,5.0,178.0,activities/9224958636.tcx.gz,7.581161499023437,1.634795904159546,461.0,2023,2,Sabado,51.05
668,668,8603704086,"Feb 20, 2023, 10:28:00 PM",Caminhada de Aquecimento,Walk,,1341,2.13,147.0,activities/9236574521.tcx.gz,3.40926480293274,1.5894193649291992,213.0,2023,2,Segunda,22.35
669,669,8603704122,"Feb 20, 2023, 10:50:40 PM",Corrida na UFPE,Run,,2320,3.41,178.0,activities/9236574609.tcx.gz,3.709484338760376,3.069960594177246,242.0,2023,2,Segunda,38.66666666666666
670,670,8603704223,"Feb 21, 2023, 10:17:59 PM",Caminhada de Aquecimento,Walk,,1148,1.39,136.0,activities/9236574700.tcx.gz,3.618074893951416,1.2136062383651731,127.0,2023,2,Terca,19.133333333333333
671,671,8603704353,"Feb 21, 2023, 10:33:07 PM",Corrida na UFPE,Run,,2508,5.01,187.0,activities/9236574823.tcx.gz,4.6740899085998535,2.8595337867736816,425.0,2023,2,Terca,41.8
672,672,8616800334,"Feb 23, 2023, 9:28:19 PM",Caminhada na UFPE,Walk,,3010,4.29,157.0,activities/9250352092.tcx.gz,3.3535757064819336,1.4251694679260254,461.0,2023,2,Quinta,50.16666666666666
673,673,8636034421,"Feb 27, 2023, 10:42:05 AM",Caminhada matinal UFPE,Walk,,2927,3.23,122.0,activities/9270660884.tcx.gz,4.055946826934815,1.1060471534729004,220.0,2023,2,Segunda,48.78333333333333
674,674,8636034450,"Feb 27, 2023, 10:48:04 PM",Treino academia,Workout,,3748,0.0,155.0,activities/9270661007.tcx.gz,0.0,0.0,430.0,2023,2,Segunda,62.46666666666667
675,675,8641647397,"Feb 28, 2023, 10:23:03 PM",Caminhada de aquecimento,Walk,,854,1.26,135.0,activities/9276506298.tcx.gz,2.30855393409729,1.485889911651611,116.0,2023,2,Terca,14.233333333333333
676,676,8641647580,"Feb 28, 2023, 10:37:32 PM",Corrida na UFPE,Run,,3326,5.54,189.0,activities/9276506381.tcx.gz,4.662449836730957,2.744880199432373,457.0,2023,2,Terca,55.43333333333333
677,677,8660950074,"Mar 2, 2023, 9:35:31 PM",Treino academia,Workout,,4008,0.0,148.0,activities/9297135804.tcx.gz,0.0,0.0,444.0,2023,3,Quinta,66.8
678,678,8660950148,"Mar 4, 2023, 8:31:15 PM",Caminhada de Aquecimento,Walk,,1207,1.5,140.0,activities/9297135858.tcx.gz,2.65864896774292,1.2498674392700195,170.0,2023,3,Sabado,20.116666666666667
679,679,8660950220,"Mar 4, 2023, 8:51:36 PM",Corrida na UFPE,Run,,3274,5.63,187.0,activities/9297135909.tcx.gz,14.209824562072754,2.850627899169922,518.0,2023,3,Sabado,54.56666666666667
680,680,8675037265,"Mar 5, 2023, 2:44:11 PM",Caminhada,Walk,,2030,1.05,139.0,activities/9312067004.tcx.gz,1.789285659790039,0.5198029279708862,195.0,2023,3,Domingo,33.833333333333336
681,681,8675037366,"Mar 6, 2023, 9:47:32 PM",Caminhada de Aquecimento,Walk,,1367,2.01,134.0,activities/9312067142.tcx.gz,5.37786340713501,1.4702121019363403,177.0,2023,3,Segunda,22.78333333333333
682,682,8675037721,"Mar 6, 2023, 10:10:32 PM",Corrida na UFPE,Run,,1981,4.03,182.0,activities/9312067464.tcx.gz,3.524342060089112,2.5635337829589844,305.0,2023,3,Segunda,33.016666666666666
683,683,8680830675,"Mar 7, 2023, 10:33:57 PM",Pedalada noturna na UFPE,Ride,,4440,14.62,148.0,activities/9318123507.tcx.gz,8.244635581970215,4.025476455688477,453.0,2023,3,Terca,74.0
684,684,8746583337,"Mar 8, 2023, 10:00:53 PM",Treino academia,Weight Training,,821,0.0,107.0,activities/9387451104.tcx.gz,0.0,0.0,63.0,2023,3,Quarta,13.683333333333334
685,685,8746583445,"Mar 8, 2023, 10:14:47 PM",Treino academia,Weight Training,,3108,0.0,143.0,activities/9387451159.tcx.gz,0.0,0.0,377.0,2023,3,Quarta,51.8
686,686,8746583456,"Mar 10, 2023, 11:24:26 PM",Treino academia,Weight Training,,2981,0.0,134.0,activities/9387451218.tcx.gz,0.0,0.0,307.0,2023,3,Sexta,49.68333333333333
687,687,8746583515,"Mar 14, 2023, 12:13:29 AM",Pedalada noturna no Alphaville,Ride,Pedalada com bicicleta elÃÂ©trica ,382,2.2,111.0,activities/9387451253.tcx.gz,9.392611503601074,6.027643203735352,33.0,2023,3,Terca,6.366666666666666
688,688,8746583611,"Mar 16, 2023, 9:55:13 PM",Caminhada de Aquecimento,Walk,,1923,2.87,159.0,activities/9387451317.tcx.gz,3.9187629222869873,1.4940197467803955,335.0,2023,3,Quinta,32.05
689,689,8746583697,"Mar 16, 2023, 10:27:39 PM",Corrida na UFPE,Run,,1336,3.12,189.0,activities/9387451431.tcx.gz,8.576529502868652,2.6609506607055664,285.0,2023,3,Quinta,22.266666666666666
690,690,8746583799,"Mar 18, 2023, 8:43:23 PM",Caminhada de Aquecimento,Walk,,1297,1.98,145.0,activities/9387451504.tcx.gz,5.384682655334473,1.531031608581543,183.0,2023,3,Sabado,21.616666666666667
691,691,8746583823,"Mar 18, 2023, 9:05:16 PM",Corrida na UFPE,Run,,2135,3.48,183.0,activities/9387451570.tcx.gz,5.54064416885376,2.521299362182617,331.0,2023,3,Sabado,35.583333333333336
692,692,8766982850,"Mar 20, 2023, 10:01:31 PM",Treino academia,Weight Training,,3765,0.0,124.0,activities/9408787000.tcx.gz,0.0,0.0,336.0,2023,3,Segunda,62.75
693,693,8766982901,"Mar 21, 2023, 10:38:39 PM",Bicicleta na academia,Ride,,708,0.0,111.0,activities/9408787047.tcx.gz,0.0,0.0,53.0,2023,3,Terca,11.8
694,694,8766982908,"Mar 21, 2023, 9:55:20 PM",Treino academia,Weight Training,,2719,0.0,164.0,activities/9408787023.tcx.gz,0.0,0.0,314.0,2023,3,Terca,45.31666666666667
695,695,8766983054,"Mar 22, 2023, 9:51:23 PM",Caminhada na UFPE,Walk,,4310,4.28,130.0,activities/9408787129.tcx.gz,2.457986354827881,0.9931554794311525,388.0,2023,3,Quarta,71.83333333333333
696,696,8799453458,"Mar 24, 2023, 9:38:09 PM",Treino academia,Weight Training,,3360,0.0,125.0,activities/9443073978.tcx.gz,0.0,0.0,5.0,2023,3,Sexta,56.0
697,697,8799453617,"Mar 25, 2023, 8:23:14 PM",Caminhada de Aquecimento,Walk,,2152,2.05,150.0,activities/9443074090.tcx.gz,2.808178901672364,0.95368492603302,207.0,2023,3,Sabado,35.86666666666667
698,698,8799453710,"Mar 25, 2023, 8:46:33 PM",Corrida na UFPE,Run,,2859,5.28,180.0,activities/9443074210.tcx.gz,3.820265531539917,2.8078773021698,375.0,2023,3,Sabado,47.65
699,699,8799453757,"Mar 28, 2023, 3:53:15 PM",Treino academia,Weight Training,,2806,0.0,136.0,activities/9443074328.tcx.gz,0.0,0.0,329.0,2023,3,Terca,46.766666666666666
700,700,8824943341,"Mar 30, 2023, 10:10:57 PM",Caminhada de Aquecimento,Walk,,1480,0.78,134.0,activities/9469947302.tcx.gz,3.202888965606689,0.5295087695121765,192.0,2023,3,Quinta,24.666666666666668
701,701,8824945213,"Mar 30, 2023, 10:35:52 PM",Corrida na UFPE,Run,,2350,4.14,181.0,activities/9469949222.tcx.gz,4.575863838195801,2.4509918689727783,307.0,2023,3,Quinta,39.16666666666666
702,702,8824946111,"Apr 1, 2023, 8:44:44 PM",Caminhada de Aquecimento,Walk,,1272,1.83,124.0,activities/9469950251.tcx.gz,11.781240463256836,1.441658854484558,139.0,2023,4,Sabado,21.2
703,703,8824947789,"Apr 1, 2023, 9:06:10 PM",Corrida na UFPE,Run,,1786,4.26,188.0,activities/9469952059.tcx.gz,5.286812782287598,2.633952140808105,369.0,2023,4,Sabado,29.766666666666666
704,704,8888757895,"Apr 3, 2023, 10:13:54 PM",Treino academia,Weight Training,,3030,0.0,141.0,activities/9537831078.tcx.gz,0.0,0.0,362.0,2023,4,Segunda,50.5
705,705,8888758020,"Apr 5, 2023, 10:03:04 PM",Caminhada de Aquecimento,Walk,,1343,2.06,143.0,activities/9537831136.tcx.gz,2.654151678085327,1.537118434906006,197.0,2023,4,Quarta,22.383333333333333
706,706,8888758101,"Apr 5, 2023, 10:25:39 PM",Corrida na UFPE,Run,,1880,4.13,189.0,activities/9537831220.tcx.gz,3.604971647262573,2.200824499130249,383.0,2023,4,Quarta,31.33333333333333
707,707,8888758124,"Apr 6, 2023, 9:27:36 PM",Treino academia,Weight Training,,2897,0.0,177.0,activities/9537831292.tcx.gz,0.0,0.0,345.0,2023,4,Quinta,48.28333333333333
708,708,8888758208,"Apr 10, 2023, 9:29:46 PM",Treino academia,Weight Training,,3051,0.0,162.0,activities/9537831350.tcx.gz,0.0,0.0,403.0,2023,4,Segunda,50.85
709,709,8888758219,"Apr 11, 2023, 10:25:06 PM",Caminhada de Aquecimento,Walk,,826,1.02,127.0,activities/9537831420.tcx.gz,0.0,1.2421307563781738,99.0,2023,4,Terca,13.766666666666667
710,710,8888758337,"Apr 11, 2023, 10:39:09 PM",Corrida na UFPE,Run,,1143,2.06,171.0,activities/9537831542.tcx.gz,0.0,1.8092738389968872,171.0,2023,4,Terca,19.05
711,711,8888758443,"Apr 12, 2023, 10:23:12 PM",Treino academia,Weight Training,,3352,0.0,162.0,activities/9537831616.tcx.gz,0.0,0.0,337.0,2023,4,Quarta,55.86666666666667
712,712,8888758548,"Apr 13, 2023, 9:53:34 PM",Caminhada na UFPE,Walk,,4847,4.12,150.0,activities/9537831686.tcx.gz,2.69114089012146,0.8504559397697449,483.0,2023,4,Quinta,80.78333333333333
713,713,8972047604,"Apr 14, 2023, 3:35:40 PM",Treino academia,Weight Training,,2208,0.0,134.0,activities/9626302449.tcx.gz,0.0,0.0,235.0,2023,4,Sexta,36.8
714,714,8972047699,"Apr 17, 2023, 11:38:55 PM",Corrida na academia,Run,,778,1.35,184.0,activities/9626302596.tcx.gz,0.0,1.735218524932861,176.0,2023,4,Segunda,12.966666666666669
715,715,8972047702,"Apr 17, 2023, 10:56:39 PM",Treino academia,Weight Training,,2766,0.0,154.0,activities/9626302537.tcx.gz,0.0,0.0,326.0,2023,4,Segunda,46.1
716,716,8972047818,"Apr 18, 2023, 9:41:24 PM",Treino academia,Workout,,2514,0.0,129.0,activities/9626302701.tcx.gz,0.0,0.0,277.0,2023,4,Terca,41.9
717,717,8972047937,"Apr 18, 2023, 10:23:37 PM",Corrida na academia,Run,,836,1.41,185.0,activities/9626302812.tcx.gz,0.0,1.6866028308868408,171.0,2023,4,Terca,13.933333333333334
718,718,8972048011,"Apr 19, 2023, 9:56:23 PM",Treino academia,Weight Training,,3136,0.0,137.0,activities/9626302874.tcx.gz,0.0,0.0,322.0,2023,4,Quarta,52.266666666666666
719,719,8972048173,"Apr 20, 2023, 10:31:45 AM",Caminhada na UFPE,Walk,,1354,1.54,138.0,activities/9626303001.tcx.gz,6.030582427978516,1.1383455991744995,167.0,2023,4,Quinta,22.566666666666663
720,720,8972048252,"Apr 22, 2023, 9:49:55 PM",Treino academia,Weight Training,,1351,0.0,153.0,activities/9626303186.tcx.gz,0.0,0.0,187.0,2023,4,Sabado,22.516666666666666
721,721,8972048327,"Apr 20, 2023, 10:05:05 PM",Caminhada com corrida (UFPE),Walk,,3539,6.41,180.0,activities/9626303166.tcx.gz,5.666179180145264,1.8114354610443115,520.0,2023,4,Quinta,58.98333333333333
722,722,8972048360,"Apr 24, 2023, 10:17:20 PM",Treino academia,Weight Training,,3058,0.0,156.0,activities/9626303258.tcx.gz,0.0,0.0,331.0,2023,4,Segunda,50.96666666666667
723,723,8972048363,"Apr 25, 2023, 10:22:11 PM",Treino academia,Weight Training,,2311,0.0,114.0,activities/9626303314.tcx.gz,0.0,0.0,201.0,2023,4,Terca,38.516666666666666
724,724,8972048554,"Apr 27, 2023, 10:17:25 PM",Caminhada de Aquecimento,Walk,,917,1.04,140.0,activities/9626303509.tcx.gz,0.0,1.1395856142044067,129.0,2023,4,Quinta,15.283333333333331
725,725,8972048600,"Apr 25, 2023, 11:00:59 PM",Corrida na academia,Run,,6825,1.42,168.0,activities/9626303463.tcx.gz,0.0,0.2080586105585098,252.0,2023,4,Terca,113.75
726,726,8972048700,"Apr 27, 2023, 10:32:55 PM",Corrida na UFPE,Run,,2178,4.03,190.0,activities/9626303583.tcx.gz,0.0,1.8521579504013064,475.0,2023,4,Quinta,36.3
727,727,8993754150,"Apr 30, 2023, 2:53:43 PM",Caminha na chÃÂ¡cara (Palmeira),Walk,,855,0.49,121.0,activities/9649402967.tcx.gz,1.8448070287704468,0.5745473504066467,99.0,2023,4,Domingo,14.25
728,728,8993754188,"May 1, 2023, 10:30:21 PM",Caminhada de Aquecimento,Walk,,760,0.43,163.0,activities/9649403007.tcx.gz,3.6687753200531006,0.5645250082015991,132.0,2023,5,Segunda,12.666666666666666
729,729,8993754329,"May 1, 2023, 10:43:16 PM",Corrida na UFPE,Run,,3039,5.44,194.0,activities/9649403145.tcx.gz,5.659881114959717,3.1107797622680664,403.0,2023,5,Segunda,50.65
730,730,9045205014,"May 2, 2023, 10:50:06 PM",Treino academia,Workout,,2637,0.0,124.0,activities/9703961101.tcx.gz,0.0,0.0,235.0,2023,5,Terca,43.95
731,731,9045205228,"May 4, 2023, 10:05:22 PM",Treino academia,Workout,,3459,0.0,122.0,activities/9703961298.tcx.gz,0.0,0.0,332.0,2023,5,Quinta,57.65
732,732,9045205418,"May 5, 2023, 3:35:19 PM",Treino academia,Weight Training,,2513,0.0,123.0,activities/9703961503.tcx.gz,0.0,0.0,236.0,2023,5,Sexta,41.88333333333333
733,733,9045205700,"May 8, 2023, 10:03:41 PM",Funcional academia,Workout,,4837,0.0,141.0,activities/9703961781.tcx.gz,0.0,0.0,551.0,2023,5,Segunda,80.61666666666666
734,734,9051464386,"May 10, 2023, 10:05:02 PM",Caminhada de Aquecimento (Parque Macaxeira),Walk,,1170,1.02,134.0,activities/9710555703.tcx.gz,2.534144163131714,0.8730769157409668,98.0,2023,5,Quarta,19.5
735,735,9051482557,"May 10, 2023, 10:16:16 PM",Corrida no Parque Macaxeira,Run,,3297,5.42,189.0,activities/9710574824.tcx.gz,4.038391590118408,2.770749568939209,427.0,2023,5,Quarta,54.95
736,736,9081110160,"May 11, 2023, 9:49:29 PM",Afternoon Workout,Workout,,4157,0.0,132.0,activities/9742005330.tcx.gz,0.0,0.0,440.0,2023,5,Quinta,69.28333333333333
737,737,9081110351,"May 15, 2023, 10:04:17 PM",Afternoon Workout,Workout,,5616,0.0,154.0,activities/9742005492.tcx.gz,0.0,0.0,602.0,2023,5,Segunda,93.6
738,738,9093958395,"May 16, 2023, 10:17:54 PM",Treino academia,Workout,,3401,0.0,125.0,activities/9755565578.tcx.gz,0.0,0.0,346.0,2023,5,Terca,56.68333333333333
739,739,9093958526,"May 17, 2023, 10:20:57 PM",Caminhada de Aquecimento,Walk,,1231,1.11,137.0,activities/9755565666.tcx.gz,2.7723774909973145,0.9058245420455932,97.0,2023,5,Quarta,20.516666666666666
740,740,9093958705,"May 17, 2023, 10:33:08 PM",Corrida na UFPE,Run,,2825,5.29,183.0,activities/9755565787.tcx.gz,4.29361629486084,2.879424810409546,374.0,2023,5,Quarta,47.083333333333336
741,741,9122583704,"May 21, 2023, 3:11:22 PM",Lunch Walk,Walk,,2898,4.31,174.0,activities/9785909611.tcx.gz,2.856611013412476,1.490171194076538,510.0,2023,5,Domingo,48.3
742,742,9132013350,"May 23, 2023, 10:19:28 PM",Treino academia,Weight Training,,2905,0.0,137.0,activities/9796845761.tcx.gz,0.0,0.0,305.0,2023,5,Terca,48.41666666666666
743,743,9132013359,"May 23, 2023, 11:08:26 PM",Treino rÃÂ¡pido Eliptico,Elliptical,,679,0.97,160.0,activities/9796845813.tcx.gz,0.0,1.4285714626312256,130.0,2023,5,Terca,11.316666666666666
744,744,9178041354,"May 24, 2023, 9:59:22 PM",Caminhada de Aquecimento,Walk,,696,1.11,141.0,activities/9847203105.tcx.gz,2.4916083812713623,1.5982040166854858,91.0,2023,5,Quarta,11.6
745,745,9178041424,"May 24, 2023, 10:11:06 PM",Corrida na UFPE,Run,,2045,5.06,187.0,activities/9847203173.tcx.gz,3.9047391414642334,2.5406525135040283,485.0,2023,5,Quarta,34.083333333333336
746,746,9178041481,"May 26, 2023, 10:01:37 PM",Treino academia,Workout,,3742,0.0,121.0,activities/9847203281.tcx.gz,0.0,0.0,362.0,2023,5,Sexta,62.36666666666667
747,747,9178041580,"May 26, 2023, 11:04:41 PM",Corrida na esteira,Run,,1350,2.31,179.0,activities/9847203354.tcx.gz,0.0,1.711111068725586,268.0,2023,5,Sexta,22.5
748,748,9178041816,"May 30, 2023, 10:17:55 PM",Treino academia,Weight Training,,2966,0.0,136.0,activities/9847203558.tcx.gz,0.0,0.0,279.0,2023,5,Terca,49.43333333333333
749,749,9178041864,"May 28, 2023, 2:16:14 PM",Caminhada no parque Macaxeira,Walk,,3817,4.28,160.0,activities/9847203496.tcx.gz,8.172131538391113,1.1225045919418335,458.0,2023,5,Domingo,63.61666666666667
750,750,9181664569,"May 31, 2023, 11:07:09 PM",Treino academia,Weight Training,,332,0.0,122.0,activities/9851015188.tcx.gz,0.0,0.0,29.0,2023,5,Quarta,5.533333333333333
751,751,9181664654,"May 31, 2023, 11:13:05 PM",Elliptical na academia (Academia),Elliptical,,630,0.0,166.0,activities/9851015224.tcx.gz,0.0,0.0,128.0,2023,5,Quarta,10.5
752,752,9181664891,"May 31, 2023, 11:24:54 PM",Corrida na esteira,Run,,1497,2.27,177.0,activities/9851015376.tcx.gz,0.0,1.5163661241531372,232.0,2023,5,Quarta,24.95
753,753,9212991839,"Jun 5, 2023, 10:41:57 PM",Treino academia,Weight Training,,2926,0.0,126.0,activities/9884155960.tcx.gz,0.0,0.0,309.0,2023,6,Segunda,48.766666666666666
754,754,9212991929,"Jun 5, 2023, 11:31:05 PM",Corrida na esteira,Run,,1046,1.77,181.0,activities/9884155990.tcx.gz,0.0,1.6921606063842771,219.0,2023,6,Segunda,17.433333333333334
755,755,9216990425,"Jun 6, 2023, 10:35:50 PM",Caminhada de Aquecimento,Walk,,955,1.11,142.0,activities/9888355869.tcx.gz,2.5848207473754883,1.1663141250610352,108.0,2023,6,Terca,15.916666666666666
